object_id,r_num,type,spaces,condition,notes,global_id,creation_date,creator,edit_date,editor,campus,longitude,latitude
1,1,Rack on Rails,4,Good,,01daf045-7903-44a2-85d4-fee80d8f29e7,10/24/14 0:03,stobb014_UMN,10/24/14 0:03,stobb014_UMN,,-93.24317639,44.97237257
86,,Grounded Rack,1,Good,,fca86fce-da2b-473d-98cb-beb1f8d50350,10/26/14 19:22,gis8501_groupa,11/2/14 5:41,gis8501_groupa,,-93.23028725,44.9701834
87,,Rack on Rails,5,Good,,6cd7a5a8-dd76-4079-a002-318077170262,10/26/14 19:30,gis8501_groupa,11/2/14 5:37,gis8501_groupa,,-93.23364085,44.97111285
88,,Rack on Rails,4,Good,,b154b8ad-996e-4fdb-a6a9-2bb8e84f719d,10/26/14 19:34,gis8501_groupa,11/2/14 5:37,gis8501_groupa,,-93.23411493,44.97120041
89,,Rack on Rails,25,Poor,5 broken hoops,1e5687c1-1724-4744-827b-49192d1279bf,10/26/14 19:53,gis8501_groupa,10/26/14 19:53,gis8501_groupa,,-93.23204795,44.97009681
90,,Grounded Rack,2,Fair,Weismann garage,d793a6a5-4b5d-4262-ab79-dea73c4b0105,10/26/14 20:01,gis8501_groupa,11/2/14 5:29,gis8501_groupa,,-93.23742628,44.97317712
91,,Moped Parking,6,Good,Next to bike parking ,2d1dabc2-1182-4ea7-9378-dd9b384cc8b0,10/26/14 20:04,gis8501_groupa,11/2/14 5:23,gis8501_groupa,,-93.23746811,44.97516018
92,,Rack on Rails,25,Fair,,474d8aaa-c16a-4399-a702-64ca871800be,10/26/14 20:07,gis8501_groupa,11/2/14 5:23,gis8501_groupa,,-93.2374645,44.97509597
93,,Moped Parking,10,Fair,"Spaces not explicitly marked, at least 10 spaces",bc67f020-b6cb-4ab0-95b6-396851f4fc70,10/26/14 20:15,gis8501_groupa,11/2/14 5:15,gis8501_groupa,,-93.23820437,44.97645697
94,,Rack on Rails,5,Good,,9d716dd1-91fc-4cd9-ada9-a6afbb010a14,10/26/14 20:18,gis8501_groupa,11/2/14 4:25,gis8501_groupa,,-93.23989685,44.97861114
95,0,Rack on Rails,6,Good,,75000bee-dd1d-403e-b78a-9e469dd90487,10/26/14 20:32,gis8501_groupa,10/26/14 20:32,gis8501_groupa,,-93.23521262,44.9798116
96,,Rack on Rails,8,Fair,,eb2fb544-0279-450d-b9ad-a5c2a8548428,10/26/14 20:33,gis8501_groupa,11/2/14 4:37,gis8501_groupa,,-93.23734699,44.97917454
97,,Grounded Rack,4,Good,,d74d6187-fd54-4b3f-bb3b-126ebd881d6e,10/26/14 20:34,gis8501_groupa,11/2/14 4:36,gis8501_groupa,,-93.2370729,44.97937416
99,,Rack on Rails,10,Good,,72e2362a-ff2b-473f-ad90-b35438e720d7,10/26/14 20:39,gis8501_groupa,10/26/14 20:39,gis8501_groupa,,-93.23968252,44.97895832
100,,Rack on Rails,10,Good,,09321129-75ce-45a7-ab80-2d07e535c13d,10/26/14 20:40,gis8501_groupa,10/26/14 20:40,gis8501_groupa,,-93.23968252,44.97895832
101,,Rack on Rails,10,Good,,cebd4d4b-d050-46f9-a8b7-511109026e80,10/26/14 20:42,gis8501_groupa,11/2/14 4:27,gis8501_groupa,,-93.23923267,44.97816013
102,,Rack on Rails,20,Good,,d93498ae-97be-4ded-8052-85061cc86b8b,10/27/14 21:57,gis8501_groupa,11/25/14 1:10,gis8501_groupa,,-93.23063072,44.97150515
103,,Grounded Rack,9,Good,group of 6 and group of 3 separated by bike lockers,a362c24c-0436-43b9-9e8f-63eee4879d54,10/27/14 22:00,gis8501_groupa,11/5/14 7:01,gis8501_groupa,,-93.23095491,44.97171532
104,,Rack on Rails,21,Good,,4b301698-791f-4b85-83a2-9daa696a6523,10/27/14 22:07,gis8501_groupa,11/2/14 17:00,gis8501_groupa,,-93.23066636,44.97245939
105,,Rack on Rails,4,Good,,bf46232a-a666-4015-b6a3-423b99a07988,10/27/14 22:12,gis8501_groupa,10/27/14 22:12,gis8501_groupa,,-93.23121018,44.97143297
106,,Rack on Rails,4,Good,,bd8b8288-7c56-481a-97ef-ac7a30f1c28c,10/27/14 22:13,gis8501_groupa,11/2/14 5:43,gis8501_groupa,,-93.23105142,44.97130381
107,,Rack on Rails,6,Good,,078c1354-3612-4050-bedf-5721e4de5e4b,10/27/14 22:15,gis8501_groupa,11/2/14 5:43,gis8501_groupa,,-93.23161854,44.97139048
108,,Rack on Rails,11,Good,,75f4658b-5311-4ce4-83fc-ab89521fe7c9,10/27/14 22:32,gis8501_groupa,11/2/14 17:01,gis8501_groupa,,-93.23039504,44.97303941
109,,Rack on Rails,21,Good,,f1f74bdc-f887-44d7-979f-83db76dbe6bc,10/27/14 22:36,gis8501_groupa,11/2/14 17:02,gis8501_groupa,,-93.23084984,44.97314837
110,,Rack on Rails,60,Good,,97c56914-ee20-4024-8a32-1f776fb5fab7,10/27/14 22:49,gis8501_groupa,11/2/14 16:55,gis8501_groupa,,-93.23192105,44.97301566
111,,Rack on Rails,21,Fair,,cd4a90bd-2570-4d25-a723-6e6ba942d5de,10/27/14 22:53,gis8501_groupa,11/2/14 16:56,gis8501_groupa,,-93.23207963,44.97335525
112,,Rack on Rails,34,Good,,058e92d6-f342-40f9-ad89-4276fe2b79cd,10/27/14 23:00,gis8501_groupa,11/2/14 17:07,gis8501_groupa,,-93.23258867,44.97343499
113,,Rack on Rails,18,Good,,ea4f2e22-0149-42a2-aef6-9f560ec230e3,10/27/14 23:11,gis8501_groupa,11/2/14 17:09,gis8501_groupa,,-93.23309443,44.97340274
114,,Rack on Rails,8,Good,,fc8058a7-7422-43eb-a5c1-29b68e3a20f7,10/27/14 23:14,gis8501_groupa,11/2/14 16:55,gis8501_groupa,,-93.23177495,44.97328352
115,,Rack on Rails,15,Good,,a4a8472d-6194-4f09-b4d9-378b0e3b2126,10/27/14 23:18,gis8501_groupa,11/2/14 16:57,gis8501_groupa,,-93.231712,44.9734453
116,,Rack on Rails,16,Good,,35e6af55-a36d-4a27-a596-0ab184f3b8bd,10/27/14 23:24,gis8501_groupa,11/2/14 16:58,gis8501_groupa,,-93.23136482,44.97341707
117,,Rack on Rails,19,Good,,7ff151c6-2c38-4ab0-a846-30997ccec75b,10/27/14 23:47,gis8501_groupa,11/2/14 16:58,gis8501_groupa,,-93.23276217,44.97248509
118,,Rack on Rails,12,Good,,d84dcb85-5f76-4684-86ab-0ef46c120993,10/27/14 23:49,gis8501_groupa,10/27/14 23:57,gis8501_groupa,,-93.23187369,44.97202305
119,,Rack on Rails,7,Good,group of 7 on west side of walkway,5e2181fe-d535-4480-a9cd-124685836656,10/28/14 0:04,gis8501_groupa,11/3/14 21:24,gis8501_groupa,,-93.23393463,44.97280576
120,,Rack on Rails,18,Good,9 on each side of street/walkway,da339a86-79d3-4c82-a277-d12c32b428d0,10/28/14 0:07,gis8501_groupa,11/3/14 21:21,gis8501_groupa,,-93.23387168,44.97329703
122,,Rack on Rails,7,Good,"temp triangle style, on west side of street/walkway",0e17693b-ca44-4426-adbc-b5d642eb5414,10/28/14 0:10,gis8501_groupa,11/3/14 21:38,gis8501_groupa,,-93.23389934,44.97357063
123,,Rack on Rails,9,Good,west side of street/walkway,47368846-5c84-4164-a985-ae121efc91dd,10/28/14 0:14,gis8501_groupa,11/3/14 21:22,gis8501_groupa,,-93.23393296,44.97294196
126,,Rack on Rails,10,Good,,42afc1c7-f64e-4a4b-935f-91f54e2a42ec,10/28/14 0:30,gis8501_groupa,11/2/14 16:07,gis8501_groupa,,-93.23399532,44.97210895
127,,Rack on Rails,4,Good,,cedd3dc7-ea9f-48fe-838f-f9312c0db51d,10/28/14 0:41,gis8501_groupa,11/2/14 5:42,gis8501_groupa,,-93.23276184,44.97118482
128,,Rack on Rails,10,Good,,d3685ae4-a52a-4bb1-9913-c15c3b640fd3,10/28/14 0:42,gis8501_groupa,11/2/14 5:38,gis8501_groupa,,-93.23393849,44.97141261
129,,Rack on Rails,22,Good,,6f00f3cc-10d6-4ed2-89d1-24a7f0402597,10/28/14 0:58,gis8501_groupa,10/28/14 0:58,gis8501_groupa,,-93.23157244,44.9734616
130,,Rack on Rails,7,Good,,c6e23679-9866-4cb2-8883-79a5654bb7f2,10/28/14 1:00,gis8501_groupa,11/2/14 16:59,gis8501_groupa,,-93.23134161,44.97268132
131,,Rack on Rails,8,Good,,4c2ab73f-cd2d-44dd-9eb6-9211421e4208,10/28/14 1:02,gis8501_groupa,11/2/14 16:59,gis8501_groupa,,-93.23112401,44.97252768
132,,Rack on Rails,6,Good,,39a92afd-0853-4e54-bf3d-b76885076ff7,10/28/14 1:07,gis8501_groupa,10/28/14 1:07,gis8501_groupa,,-93.23164319,44.97165421
133,,Grounded Rack,8,Good,,dc8cbf0f-23bf-4bb6-955e-8efca05f06a8,10/28/14 15:15,gis8501_groupa,11/11/14 3:32,gis8501_groupa,,-93.24318753,44.97213311
134,,Grounded Rack,7,Good,,ee8c5564-39c1-43da-a080-0cac64985961,10/28/14 15:16,gis8501_groupa,11/11/14 3:32,gis8501_groupa,,-93.24323011,44.97218604
135,,Grounded Rack,6,Good,,6548e4d9-bd8a-4013-9b87-b6835998574a,10/28/14 15:18,gis8501_groupa,11/11/14 3:33,gis8501_groupa,,-93.24322533,44.97227178
137,,Grounded Rack,7,Good,,07b60646-99f9-4677-a5a6-4374637189cb,10/28/14 15:20,gis8501_groupa,11/11/14 3:35,gis8501_groupa,,-93.24317522,44.97242733
138,,Grounded Rack,7,Good,,4ad33713-56b8-495c-8f12-7b8dcf125679,10/28/14 15:21,gis8501_groupa,11/11/14 3:36,gis8501_groupa,,-93.2431821,44.97249186
139,,Grounded Rack,7,Good,,069f9690-3879-4983-8177-96bf8902a7df,10/28/14 15:22,gis8501_groupa,11/11/14 3:36,gis8501_groupa,,-93.24317905,44.97254014
140,,Grounded Rack,7,Good,,b1f2e599-db29-4461-ba35-aa6f88c276f6,10/28/14 15:23,gis8501_groupa,11/11/14 3:37,gis8501_groupa,,-93.24317368,44.97259448
141,,Grounded Rack,7,Fair,,b72b31c8-5b10-4f11-92c6-57d453ba3f36,10/28/14 15:24,gis8501_groupa,11/11/14 3:38,gis8501_groupa,,-93.24317596,44.97264495
142,,Grounded Rack,7,Fair,,08ebcb4f-6571-42dc-828b-a57e09dcb186,10/28/14 15:25,gis8501_groupa,11/11/14 3:39,gis8501_groupa,,-93.24317237,44.97270057
143,,Grounded Rack,7,Good,,9e37b305-3c06-441f-a87f-b45d9fb8f5e9,10/28/14 15:26,gis8501_groupa,11/11/14 3:40,gis8501_groupa,,-93.24316852,44.97274409
144,,Grounded Rack,5,Good,,7d550e40-2f8b-4278-8a3a-53994cf8f4e7,10/28/14 15:27,gis8501_groupa,11/17/14 20:54,gis8501_groupa,,-93.24310825,44.97298021
145,0,Grounded Rack,5,Good,,61d07cd7-2e0d-44c9-a753-58d889dde9c4,10/28/14 15:28,gis8501_groupa,11/17/14 20:45,gis8501_groupa,,-93.24305536,44.97293025
146,,Grounded Rack,9,Fair,Below Anderson library,4ea41264-860b-498c-819e-36338e0e410b,10/28/14 15:31,gis8501_groupa,11/17/14 20:41,gis8501_groupa,,-93.24298446,44.9729216
147,,Moped Parking,3,Good,Lines are a little faded,6deb45e9-53f2-481a-9d23-b1c1dad28e00,10/28/14 15:34,gis8501_groupa,11/17/14 20:57,gis8501_groupa,,-93.24361501,44.97350985
148,,Grounded Rack,16,Good,,fdd9208b-bad5-4a1d-a641-946fe912956b,10/28/14 15:35,gis8501_groupa,11/17/14 20:55,gis8501_groupa,,-93.2436423,44.97326705
149,,Rack on Rails,4,Good,,04220962-7b15-4cf5-b22a-2292e280a55a,10/28/14 15:36,gis8501_groupa,11/14/14 22:20,gis8501_groupa,,-93.24307683,44.97276593
150,,Rack on Rails,7,Good,,86a8c875-4ca7-4220-ba3a-f8dd9be93e7c,10/28/14 15:37,gis8501_groupa,11/14/14 22:21,gis8501_groupa,,-93.24306706,44.97273654
151,,Rack on Rails,7,Good,,2d344b0b-d7df-4750-a621-355bb2f7409b,10/28/14 15:38,gis8501_groupa,11/11/14 3:40,gis8501_groupa,,-93.24307497,44.97270438
152,,Rack on Rails,7,Fair,Has some corrosion along the rails and two bicycle violations,ce84645d-464f-4e0a-a00e-414460ade852,10/28/14 15:39,gis8501_groupa,11/17/14 20:35,gis8501_groupa,,-93.24297686,44.97266448
153,,Rack on Rails,7,Fair,Has some corrosion on rails,df62ccab-b22c-4cee-ad5e-77e1f43d68c0,10/28/14 15:40,gis8501_groupa,11/17/14 20:36,gis8501_groupa,,-93.2429285,44.97267973
154,,Rack on Rails,5,Good,Has one bicycle violation,524d1a4a-b789-48f5-a5b8-c60829b9790f,10/28/14 15:41,gis8501_groupa,11/17/14 20:39,gis8501_groupa,,-93.24285773,44.97269751
155,,Rack on Rails,7,Good,,5adb631a-565b-414d-88d0-508a6aeb7590,10/28/14 15:42,gis8501_groupa,11/11/14 3:34,gis8501_groupa,,-93.24294591,44.97236699
156,,Rack on Rails,6,Good,,f2d03666-f414-4ddd-b28e-7c190f6684a4,10/28/14 15:43,gis8501_groupa,11/11/14 3:31,gis8501_groupa,,-93.24306663,44.97211306
157,,Rack on Rails,7,Good,Has one dismantled bike still attached,f2378957-4379-45f1-b168-a1a240c62ae0,10/28/14 15:45,gis8501_groupa,11/11/14 3:12,gis8501_groupa,,-93.24318356,44.97162571
158,,Rack on Rails,8,Good,Near social sciences building entrance,00b9ad7c-4043-449b-98e0-22eec2ddedf6,10/28/14 15:46,gis8501_groupa,11/11/14 3:11,gis8501_groupa,,-93.24318168,44.97151291
159,,Rack on Rails,7,Good,Near entrance to Bligen hall and skyway,fbc85a42-c36c-4f0a-9163-4faaae4dc42a,10/28/14 15:47,gis8501_groupa,11/11/14 3:12,gis8501_groupa,,-93.24321658,44.97158028
160,,Rack on Rails,7,Good,An apparent bicycle violation,10351ae0-b8bd-4f99-ae63-921ce3e23014,10/28/14 15:49,gis8501_groupa,11/11/14 3:10,gis8501_groupa,,-93.24317456,44.97145958
162,,Rack on Rails,7,Good,North east corner rack of quad,0e45548c-357a-49cc-8c75-5b7d5656b77a,10/28/14 15:52,gis8501_groupa,11/25/14 2:59,gis8501_groupa,,-93.24327534,44.97141159
163,,Rack on Rails,7,Good,Northernmost rack of quad,115ccf27-cc08-4a25-b786-518bf7c85699,10/28/14 15:53,gis8501_groupa,11/25/14 3:04,gis8501_groupa,,-93.24333246,44.97144672
164,,Rack on Rails,7,Good,North east corner rack of quad,dc727750-b51e-4f78-99a8-291058079ac3,10/28/14 15:55,gis8501_groupa,11/7/14 16:43,gis8501_groupa,,-93.24338213,44.97141262
165,,Rack on Rails,7,Good,South east corner rack of quad,94cd8693-6e6d-4985-9fb2-3ca9660f0e68,10/28/14 15:55,gis8501_groupa,11/25/14 3:00,gis8501_groupa,,-93.24328195,44.97133002
166,,Rack on Rails,7,Good,Southern middle rack of quad,ef83085e-17c6-4cf6-b8f3-9672b543bc10,10/28/14 15:56,gis8501_groupa,11/25/14 3:01,gis8501_groupa,,-93.24333247,44.97134352
167,,Rack on Rails,7,Good,North middle rack of quad,f48c89b7-5748-45c3-8449-e19260c0b808,10/28/14 15:58,gis8501_groupa,11/25/14 3:04,gis8501_groupa,,-93.24333566,44.97140408
168,,Rack on Rails,8,Good,Off south west corner of Belgen hall,5372a666-8472-4308-84f6-6b48d47e9d72,10/28/14 16:00,gis8501_groupa,11/11/14 3:07,gis8501_groupa,,-93.24353263,44.97155481
169,,Rack on Rails,8,Good,Along west side of Blegen hall,74d156e2-52ae-4471-9bd7-06c5b51f5437,10/28/14 16:01,gis8501_groupa,11/11/14 3:09,gis8501_groupa,,-93.24353089,44.97169269
170,,Rack on Rails,8,Good,Off south east corner of Heller hall,2840db21-e88b-486c-8400-d89cd3fc22a9,10/28/14 16:02,gis8501_groupa,11/11/14 3:08,gis8501_groupa,,-93.24366527,44.97154562
171,,Rack on Rails,6,Good,,a795fc0c-d693-4722-b2e4-7beb868546e7,10/29/14 15:16,gis8501_groupa,11/17/14 21:10,gis8501_groupa,,-93.24473526,44.97369546
172,,Rack on Rails,6,Good,,63137438-697d-418a-a84b-29dd7e7e531e,10/29/14 15:17,gis8501_groupa,11/17/14 21:09,gis8501_groupa,,-93.24463634,44.97369437
173,,Rack on Rails,6,Good,,ee9219b2-f8b8-41a8-8cc5-19663a9ed25f,10/29/14 15:17,gis8501_groupa,11/17/14 21:03,gis8501_groupa,,-93.24454282,44.97369069
174,,Rack on Rails,6,Good,Has one bicycle violation,2f1be418-32e1-45e4-8902-d8f17f9dc9c5,10/29/14 15:19,gis8501_groupa,11/17/14 21:01,gis8501_groupa,,-93.24443794,44.97369397
175,,Rack on Rails,6,Good,,640d62b6-7ebc-4c58-a797-3c43502e95b4,10/29/14 15:20,gis8501_groupa,11/17/14 21:00,gis8501_groupa,,-93.24434299,44.97369273
176,,Rack on Rails,6,Good,,5e3a2211-cd87-42a0-ae3b-f2508cc16ceb,10/29/14 15:21,gis8501_groupa,11/17/14 20:58,gis8501_groupa,,-93.24412457,44.97356195
177,,Rack on Rails,6,Good,To the left of the left entrance of Heller hall on southside,6b8dcd2b-9cdd-43bb-8a20-edb814b92a2d,10/29/14 15:30,gis8501_groupa,11/11/14 3:02,gis8501_groupa,,-93.24394252,44.97155603
178,,Rack on Rails,7,Fair,Northernmost rack in quad West of Blagen rack is slightly bent on one end,b85a08d7-5ffc-413f-9afe-164e4ce82944,10/29/14 15:34,gis8501_groupa,11/25/14 2:50,gis8501_groupa,,-93.24387436,44.97145189
179,,Rack on Rails,7,Good,North east rack of quad west of Blegen hall,2e1b218e-2067-426c-9af9-83f8fe3761ff,10/29/14 15:35,gis8501_groupa,11/25/14 2:51,gis8501_groupa,,-93.24383844,44.97142429
180,,Rack on Rails,7,Good,Southeast rack in quad west of Blegen hall,d1e3a8f1-e6b6-4a84-98b2-964cad7c53e3,10/29/14 15:36,gis8501_groupa,11/25/14 2:54,gis8501_groupa,,-93.24383197,44.97133865
181,,Rack on Rails,7,Good,Southern middle rack in the quad west of Blegen hall,f9a0d296-194c-442b-8db1-102120a28399,10/29/14 15:36,gis8501_groupa,11/25/14 2:58,gis8501_groupa,,-93.24386439,44.9713606
182,,Rack on Rails,7,Good,Northern middle rack and quad west of Blegen hall,07428000-847d-452f-8018-6ea33c6f69a3,10/29/14 15:38,gis8501_groupa,11/25/14 2:56,gis8501_groupa,,-93.24387436,44.97141094
183,,Rack on Rails,7,Good,Northwest rack in the quad west of Blegen hall,4a870524-6cfe-40a3-81b9-1c3ccaee796a,10/29/14 15:39,gis8501_groupa,11/11/14 3:01,gis8501_groupa,,-93.2439046,44.97141869
184,,Rack on Rails,7,Good,Southwest rack west of Blegen hall,e452a774-846a-443a-a343-f51dff49f89a,10/29/14 15:40,gis8501_groupa,11/25/14 2:57,gis8501_groupa,,-93.24389197,44.97133711
185,,Rack on Rails,8,Good,,dc65af7a-0854-449e-a491-8a268eb8b08f,10/29/14 15:42,gis8501_groupa,11/11/14 3:03,gis8501_groupa,,-93.24421234,44.97151886
186,,Rack on Rails,8,Good,,45fc61e6-e136-4827-904d-9d7e899c82e4,10/29/14 15:44,gis8501_groupa,11/11/14 3:03,gis8501_groupa,,-93.24428796,44.97151759
187,,Rack on Rails,8,Good,,07e4900d-9216-49fd-a013-619119d4daaa,10/29/14 15:45,gis8501_groupa,11/11/14 3:04,gis8501_groupa,,-93.24436583,44.97152281
188,,Grounded Rack,10,Good,,1709f3f1-da37-4cb9-b789-95fbfb4f77b4,10/29/14 15:47,gis8501_groupa,11/25/14 2:41,gis8501_groupa,,-93.24435401,44.97054474
189,,Grounded Rack,15,Good,There is one bicycle violation,e37cf315-e004-4c22-b43f-4489023adb4c,10/29/14 15:50,gis8501_groupa,11/25/14 2:45,gis8501_groupa,,-93.24480763,44.97094872
190,,Grounded Rack,15,Good,There is one bicycle violation,a53ab780-abc6-409f-a4fb-5506af31578f,10/29/14 15:51,gis8501_groupa,11/25/14 2:43,gis8501_groupa,,-93.24478282,44.97093108
191,,Rack on Rails,4,Good,At west entrance to Humphrey school of Public affairs,41511991-7418-4a33-922f-aedb0689702e,10/29/14 15:53,gis8501_groupa,11/25/14 2:47,gis8501_groupa,,-93.24486241,44.97111231
192,,Rack on Rails,7,Good,,0f83fa0b-cb74-4df7-a226-fb83ffe7a784,10/29/14 18:39,gis8501_groupa,11/11/14 3:24,gis8501_groupa,,-93.24254301,44.97228729
193,,Rack on Rails,8,Good,,03e00e56-5c71-4c23-ad5a-587d06170208,10/29/14 18:39,gis8501_groupa,11/11/14 3:25,gis8501_groupa,,-93.24253586,44.97223447
194,,Rack on Rails,7,Good,To the right of the entrance to Anderson Hall,de560f15-0703-41a3-abc9-e95a86b35521,10/29/14 18:41,gis8501_groupa,11/11/14 3:26,gis8501_groupa,,-93.2425112,44.97209487
195,,Rack on Rails,7,Good,,e7b6f21e-a94d-447f-a144-a14a66dd3a59,10/29/14 18:43,gis8501_groupa,11/11/14 3:26,gis8501_groupa,,-93.24250889,44.97204418
196,,Grounded Rack,21,Good,Front of building,6dc01b90-f216-41d8-bcef-1b707df56f95,10/29/14 18:44,cahal016_UMN,11/25/14 22:36,cahal016_UMN,East Bank,-93.22522662,44.97882444
197,,Rack on Rails,6,Good,Left of entrance to Anderson Hall with access to rooms 130 through 350,ef8db750-2fb3-4f33-a5ee-4de7ff8ba081,10/29/14 18:44,gis8501_groupa,11/11/14 3:27,gis8501_groupa,,-93.24248537,44.97187879
198,,Rack on Rails,7,Good,To the right of entrance to Anderson Hall access to rooms 130 through 350,2713eec5-4e3e-4877-b251-7cdc15e89ba9,10/29/14 18:45,gis8501_groupa,11/11/14 3:28,gis8501_groupa,,-93.2424595,44.97175517
199,,Rack on Rails,8,Good,,0d89a4c6-2f5d-4b7c-b028-4322b86296f9,10/29/14 18:46,gis8501_groupa,11/11/14 3:29,gis8501_groupa,,-93.2424588,44.97171695
200,,Rack on Rails,4,Good,,9de20fc1-c924-48a3-b32f-70d09f8ea056,10/29/14 18:46,cahal016_UMN,11/25/14 22:36,cahal016_UMN,East Bank,-93.22445498,44.97868431
201,,Grounded Rack,12,Good,,9158e88f-612d-4f83-82fe-f5e3deb3e622,10/29/14 18:47,cahal016_UMN,11/25/14 22:36,cahal016_UMN,East Bank,-93.22363506,44.97845842
202,,Rack on Rails,10,Good, ,3415e43d-e70b-4ae5-baba-33d2010ca9ef,10/29/14 18:48,cahal016_UMN,11/25/14 22:36,cahal016_UMN,East Bank,-93.22357958,44.97852073
203,,Grounded Rack,18,Good, ,ac441863-f4c8-4246-8a54-655907429a6c,10/29/14 18:50,cahal016_UMN,11/25/14 22:36,cahal016_UMN,East Bank,-93.2230743,44.9781232
204,,Rack on Rails,7,Good,,febe01b4-7ec2-43d8-ab6a-76327d63b775,10/29/14 18:50,gis8501_groupa,11/11/14 3:13,gis8501_groupa,,-93.24269709,44.97154869
205,205,Grounded Rack,11,Good,,4b43d734-13eb-4a8d-b3d0-080a55d49ea4,10/29/14 18:51,cahal016_UMN,11/25/14 22:36,cahal016_UMN,East Bank,-93.22194427,44.97763902
206,206,Rack on Rails,6,Good,,79028176-ab87-45be-9c42-3b5d5fb2d126,10/29/14 18:52,cahal016_UMN,11/25/14 22:36,cahal016_UMN,East Bank,-93.2217999,44.97759391
207,,Rack on Rails,7,Good,Has one unmarked bicycle violation,6c521ceb-da4f-4254-86a3-482d14079164,10/29/14 18:52,gis8501_groupa,11/11/14 3:15,gis8501_groupa,,-93.24244312,44.97167437
208,,Rack on Rails,8,Good,,a9239a62-2944-4923-9fdb-2035cb3498af,10/29/14 18:54,gis8501_groupa,11/11/14 3:14,gis8501_groupa,,-93.2421266,44.97125552
209,209,Grounded Rack,7,Good,,00122808-be3b-4aee-b9bd-a56b3ce68f42,10/29/14 18:54,cahal016_UMN,11/25/14 22:36,cahal016_UMN,East Bank,-93.22103349,44.97769066
210,,Rack on Rails,8,Good,Has one bicycle violation,875ce00f-1ef3-45cf-8799-a26ac0a66fb4,10/29/14 18:55,gis8501_groupa,11/25/14 2:25,gis8501_groupa,,-93.24225351,44.97075591
211,211,Rack on Rails,11,Good,Two racks. 1 with 4 spots and 1 with 7,a3837474-d1df-4cf8-9ba3-112c3e9819a6,10/29/14 18:56,cahal016_UMN,11/25/14 22:36,cahal016_UMN,East Bank,-93.22116077,44.97697342
212,,Rack on Rails,8,Good,,3a3221a5-25b6-4903-a673-a492a8cec736,10/29/14 18:56,gis8501_groupa,11/25/14 2:27,gis8501_groupa,,-93.24233963,44.97060877
213,213,Moped Parking,1,Good,Colocated with bikes,7fdebe8c-9120-4148-be73-e3922ee06ad0,10/29/14 18:57,cahal016_UMN,11/25/14 22:36,cahal016_UMN,East Bank,-93.22119131,44.97695029
214,214,Rack on Rails,24,Good,3 racks with 8 spots each,698992cd-05ff-42cd-be46-96de225d66c1,10/29/14 18:58,cahal016_UMN,11/25/14 22:36,cahal016_UMN,East Bank,-93.22174436,44.97686851
215,,Rack on Rails,8,Good,To the right of the entrance of Rarig center below the steps,774b6607-ce4a-42c3-b081-2036dd6911e6,10/29/14 18:59,gis8501_groupa,11/25/14 2:30,gis8501_groupa,,-93.24260605,44.97075357
216,216,Grounded Rack,5,Good,,af8280f0-89c6-4707-b1f6-cb8946312154,10/29/14 19:00,cahal016_UMN,11/25/14 22:36,cahal016_UMN,East Bank,-93.22177291,44.97619322
217,,Rack on Rails,7,Good,In gravel to right of entrance to Rarig hall,bebe3206-6a51-466f-907c-158c191bc05c,10/29/14 19:01,gis8501_groupa,11/25/14 2:28,gis8501_groupa,,-93.24261309,44.9706213
218,,Rack on Rails,7,Good,,25a85f2a-8444-4289-ad51-bcfcaa14fc29,10/29/14 19:02,gis8501_groupa,11/17/14 22:31,gis8501_groupa,,-93.24337869,44.97065387
219,,Grounded Rack,6,Good,,ce325539-3d5b-4b0c-a374-69e04eefb83c,10/29/14 19:02,cahal016_UMN,11/25/14 22:36,cahal016_UMN,East Bank,-93.22259529,44.9753311
220,220,Grounded Rack,6,Good,,c1917972-9f76-4d8f-aeb9-fa356c96de0e,10/29/14 19:03,cahal016_UMN,11/25/14 22:36,cahal016_UMN,East Bank,-93.22234896,44.97524626
221,,Rack on Rails,5,Good,To the right of the entrance hall to Carlson,13b5999e-412f-4214-820d-b7f1a968fd1d,10/29/14 19:05,gis8501_groupa,11/25/14 2:38,gis8501_groupa,,-93.24421673,44.9703442
222,,Rack on Rails,30,Good,Racks on rails mounted to concrete pads,38652f9a-6abc-4680-a77f-070f43e8c223,10/29/14 19:06,cahal016_UMN,11/25/14 22:36,cahal016_UMN,East Bank,-93.22311037,44.9754666
223,,Rack on Rails,5,Good,To the right of the entrance hall to Carlson,e00225fd-7c36-4e1e-92b4-b7dffc403a3a,10/29/14 19:06,gis8501_groupa,11/25/14 2:39,gis8501_groupa,,-93.24422553,44.97036682
224,,Rack on Rails,6,Good,,c60d48e9-4aa7-410b-90cc-900d8db668cd,10/29/14 19:07,cahal016_UMN,11/25/14 22:36,cahal016_UMN,East Bank,-93.22390167,44.97530179
225,,Grounded Rack,9,Good,Beneath awning entrance to Carlson,d1185bd1-5232-4f63-acc0-88f56604fa46,10/29/14 19:08,gis8501_groupa,11/25/14 2:33,gis8501_groupa,,-93.24397881,44.97020699
226,,Rack on Rails,4,Good,,1cda6f2b-6fef-4d68-b999-9513c155c1af,10/29/14 19:08,cahal016_UMN,11/25/14 22:36,cahal016_UMN,East Bank,-93.22386977,44.97499003
227,,Grounded Rack,7,Good,Beneath awning entrance to Carlson,45cbc523-f771-4bcb-8c90-f338a01d64c3,10/29/14 19:09,gis8501_groupa,11/25/14 2:35,gis8501_groupa,,-93.24394242,44.97020421
