bldg_num,name,legal_name,abbr,campus,address,type,TRI_BLDG_T,TRI_TRITEN,TRI_YEAR_O,TRI_DATE_O,TRI_YEAR_L,mortenson_dates,ada,nrhp_status,gross_sqft,assignable_sqft,net_sqft,structural_sqft,usable_sqft,BLDG_DETAI,BLDG_PHOTO,women_restrooms,men_restrooms,undesignated_restrooms,classrooms,laboratories,offices_spaces,study_facilities,bins_bottles_and_cans,bins_compost,bins_paper,bins_trash_only
59,Commonwealth Housing 1183-1213 Gibbs Ave,Commonwealth Terrace Student Housing - Unit 59,CTSH059,Commonwealth,"1250 Fifield Street, Saint Paul 55108",Residential,Residential,Owned,1974,1/1/74,2003,NA,Partially Accessible,NA,12191.59,11270.67,0,920.92,11270.67,https://campusmaps.umn.edu/commonwealth-terrace-student-housing,http://egis.umn.edu/building_photos/site-building/02-384.jpg,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
1,Pillsbury Court Apts 1000-1010,Pillsbury Court Apts 1000-1010,PC001,Pillsbury Court,"10th Avenue Se & 5th Street Se, Minneapolis 55455",Residential,Residential,Owned,1964,1/1/64,NA,NA,Not Accessible,NA,8470,7486.81,0,983.19,7486.81,https://campusmaps.umn.edu/pillsbury-court-apts,http://egis.umn.edu/building_photos/PillsCt/photo.jpg,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
2,Pillsbury Court Apts 1012-1022,Pillsbury Court Apts 1012-1022,PC002,Pillsbury Court,"10th Avenue Se & 5th Street Se, Minneapolis 55455",Residential,Residential,Owned,1964,1/1/64,NA,NA,Not Accessible,NA,8470,7486.81,0,983.19,7486.81,https://campusmaps.umn.edu/pillsbury-court-apts,http://egis.umn.edu/building_photos/PillsCt/photo.jpg,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
3,Pillsbury Court Apts 1030-1040,Pillsbury Court Apts 1030-1040,PC003,Pillsbury Court,"10th Avenue Se & 5th Street Se, Minneapolis 55455",Residential,Residential,Owned,1964,1/1/64,NA,NA,Not Accessible,NA,8470,7486.81,0,983.19,7486.81,https://campusmaps.umn.edu/pillsbury-court-apts,http://egis.umn.edu/building_photos/PillsCt/photo.jpg,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
4,Pillsbury Court Apts 1042-1052,Pillsbury Court Apts 1042-1052,PC004,Pillsbury Court,"10th Avenue Se & 5th Street Se, Minneapolis 55455",Residential,Residential,Owned,1964,1/1/64,NA,NA,Not Accessible,NA,8470,7486.81,0,983.19,7486.81,https://campusmaps.umn.edu/pillsbury-court-apts,http://egis.umn.edu/building_photos/PillsCt/photo.jpg,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
64,Coffman Memorial Union,Coffman Memorial Union,CMU,Minneapolis Campus,"300 Washington Avenue SE, Minneapolis 55455",Social / Student Life,Social / Student Life,Owned,1939,1/1/39,2001,NA,Accessible,LISTED,352331.98,188765.19,110536.61,53030.17,299301.8,http://campusmaps.umn.edu/coffman-memorial-union,http://egis.umn.edu/building_photos/site-building/01-064.jpg,9,8,5,0,5,156,0,84,62,76,105
173,Child Development Lab School,Child Development Laboratory School,CDLS,Minneapolis Campus,"921 17th Avenue SE, Minneapolis 55455",Social / Student Life,Social / Student Life,Owned,1991,1/1/91,NA,NA,Accessible,NA,31976.33,21033.44,7184.27,3758.62,28217.72,https://campusmaps.umn.edu/child-development-laboratory-school,https://campusmaps.umn.edu/sites/campusmaps.umn.edu/files/styles/folwell_full/public/2022-06/child_development_laboratory_school.jpg?itok=IhuO4p33,1,1,1,2,7,22,0,4,7,5,5
912,Off-Campus Safety Center,Off-Campus Safety Center,OCSC,Minneapolis Campus,"315 14th Avenue SE, Minneapolis 55414",Social / Student Life,Social / Student Life,Leased,2024,8/9/24,NA,NA,NA,NA,4744.27,4019.87,197.91,526.49,4217.78,https://campusmaps.umn.edu/off-campus-safety-center,https://egis.umn.edu/building_photos/01-912.jpg,0,0,1,0,0,1,0,NA,NA,NA,NA
376,Student Center,Student Center,STCEN,St. Paul Campus,"2017 Buford Avenue, Saint Paul 55108",Social / Student Life,Social / Student Life,Owned,1957,1/1/57,NA,NA,Accessible,NA,88047,51286.82,25730.89,11029.3,77017.71,http://campusmaps.umn.edu/st-paul-student-center,http://egis.umn.edu/building_photos/site-building/02-376.jpg,4,4,0,0,1,24,0,24,27,24,32
390,Dining Center,Dining Center,DINC,St. Paul Campus,"2011 Buford Avenue, Saint Paul 55108",Social / Student Life,Social / Student Life,Owned,1958,1/1/58,1981,NA,Accessible,NA,33214.98,19075.39,10580.55,3559.03,29655.94,http://campusmaps.umn.edu/dining-center,https://campusmaps.umn.edu/sites/campusmaps.umn.edu/files/styles/folwell_full/public/2022-06/dining_center.jpg?itok=FNkFVP8h,1,1,0,0,0,5,0,2,3,0,10
418,Commonwealth Terrace Community Cent,Commonwealth Terrace Community Center,CTCC,Commonwealth,"1250 Fifield Street, Saint Paul 55108",Social / Student Life,Social / Student Life,Owned,1976,1/1/76,NA,NA,Accessible,NA,10525.43,8005.7,1327.25,1192.48,9332.95,http://campusmaps.umn.edu/commonwealth-terrace-community-center,https://campusmaps.umn.edu/sites/campusmaps.umn.edu/files/styles/folwell_full/public/2022-06/commonwealth_terrace_community_center.jpg?itok=KDm1uhs4,0,0,2,0,0,7,0,NA,NA,NA,NA
150,Como Community Center,Como Community Center,COMOCC,Como Housing,"1024 27th Avenue SE, Minneapolis 55414",Social / Student Life,Social / Student Life,Owned,1974,1/1/74,NA,NA,Partially Accessible,NA,9277.22,7234.9,1344.21,698.12,8579.11,http://campusmaps.umn.edu/como-community-center,https://campusmaps.umn.edu/sites/campusmaps.umn.edu/files/styles/folwell_full/public/2022-06/como_community_center.jpg?itok=tbyg915n,0,0,3,0,0,13,0,NA,NA,NA,NA
